Country_Name,Year,Indicator,Value
ZAF,2018,Tertiary_Enrollment_Rate,56.41542237576556
ZAF,2019,Tertiary_Enrollment_Rate,92.12282581490177
ZAF,2020,Tertiary_Enrollment_Rate,86.06571050790012
ZAF,2021,Tertiary_Enrollment_Rate,41.31861872917908
ZAF,2022,Tertiary_Enrollment_Rate,82.07336311115063
ZAF,2023,Tertiary_Enrollment_Rate,33.58844214231987
EGY,2000,Tertiary_Enrollment_Rate,47.652101424687096
EGY,2001,Tertiary_Enrollment_Rate,52.948998652007276
EGY,2002,Tertiary_Enrollment_Rate,76.68492132210764
EGY,2003,Tertiary_Enrollment_Rate,76.66799563247591
EGY,2004,Tertiary_Enrollment_Rate,63.233830423055586
EGY,2005,Tertiary_Enrollment_Rate,38.344730998840134
EGY,2006,Tertiary_Enrollment_Rate,72.05545045377335
EGY,2007,Tertiary_Enrollment_Rate,56.38903171007891
EGY,2008,Tertiary_Enrollment_Rate,63.191056211535575
EGY,2009,Tertiary_Enrollment_Rate,88.0696081999858
EGY,2010,Tertiary_Enrollment_Rate,98.36323461205065
EGY,2011,Tertiary_Enrollment_Rate,91.90403995799014
EGY,2012,Tertiary_Enrollment_Rate,57.0235654956285
EGY,2013,Tertiary_Enrollment_Rate,84.60336609280304
EGY,2014,Tertiary_Enrollment_Rate,62.74044311798056
EGY,2015,Tertiary_Enrollment_Rate,70.58807032334076
EGY,2016,Tertiary_Enrollment_Rate,36.392801403349
EGY,2017,Tertiary_Enrollment_Rate,99.31996194094589
EGY,2018,Tertiary_Enrollment_Rate,69.98394287740396
EGY,2019,Tertiary_Enrollment_Rate,49.143216076248585
EGY,2020,Tertiary_Enrollment_Rate,71.72998546849279
EGY,2021,Tertiary_Enrollment_Rate,57.36421987888136
EGY,2022,Tertiary_Enrollment_Rate,86.81389101113975
EGY,2023,Tertiary_Enrollment_Rate,64.44012106024579
USA,2000,Preprimary_Enrollment_Rate,90.63233020424546
USA,2001,Preprimary_Enrollment_Rate,72.5281396331007
USA,2002,Preprimary_Enrollment_Rate,92.63791452993541
USA,2003,Preprimary_Enrollment_Rate,83.9889242680162
USA,2004,Preprimary_Enrollment_Rate,37.552399889531316
USA,2005,Preprimary_Enrollment_Rate,52.26024324803047
USA,2006,Preprimary_Enrollment_Rate,32.582086314817296
USA,2007,Preprimary_Enrollment_Rate,32.85425990883348
USA,2008,Preprimary_Enrollment_Rate,92.80510305673288
USA,2009,Preprimary_Enrollment_Rate,79.8525454943275
USA,2010,Preprimary_Enrollment_Rate,31.702117650201767
USA,2011,Preprimary_Enrollment_Rate,73.05050586894188
USA,2012,Preprimary_Enrollment_Rate,36.57873578886083
USA,2013,Preprimary_Enrollment_Rate,66.14102438108367
USA,2014,Preprimary_Enrollment_Rate,47.34116926508102
USA,2015,Preprimary_Enrollment_Rate,76.10855421332616
USA,2016,Preprimary_Enrollment_Rate,52.32829412056329
USA,2017,Preprimary_Enrollment_Rate,82.56097474540482
USA,2018,Preprimary_Enrollment_Rate,85.27326999561878
USA,2019,Preprimary_Enrollment_Rate,86.89596970802518
USA,2020,Preprimary_Enrollment_Rate,90.80193897326222
USA,2021,Preprimary_Enrollment_Rate,61.895972694999905
USA,2022,Preprimary_Enrollment_Rate,90.62447226502859
USA,2023,Preprimary_Enrollment_Rate,89.47531734741881
IND,2000,Preprimary_Enrollment_Rate,73.42166859474253
IND,2001,Preprimary_Enrollment_Rate,64.48326657950088
IND,2002,Preprimary_Enrollment_Rate,62.254513762290806
IND,2003,Preprimary_Enrollment_Rate,32.56782420234185
IND,2004,Preprimary_Enrollment_Rate,67.59745792729834
IND,2005,Preprimary_Enrollment_Rate,58.72777788927631
IND,2006,Preprimary_Enrollment_Rate,70.68667549958286
IND,2007,Preprimary_Enrollment_Rate,95.68383197747265
IND,2008,Preprimary_Enrollment_Rate,65.19042730647354
IND,2009,Preprimary_Enrollment_Rate,83.37210800184835
IND,2010,Preprimary_Enrollment_Rate,96.30983377282708
IND,2011,Preprimary_Enrollment_Rate,38.72638768422868
IND,2012,Preprimary_Enrollment_Rate,59.32478146531835
IND,2013,Preprimary_Enrollment_Rate,69.53887932838315
IND,2014,Preprimary_Enrollment_Rate,77.03249205191099
IND,2015,Preprimary_Enrollment_Rate,59.499718541474856
IND,2016,Preprimary_Enrollment_Rate,67.91439502626068
IND,2017,Preprimary_Enrollment_Rate,72.03618023035574
IND,2018,Preprimary_Enrollment_Rate,45.04582650135298
IND,2019,Preprimary_Enrollment_Rate,94.211950282357
IND,2020,Preprimary_Enrollment_Rate,32.37621850100592
IND,2021,Preprimary_Enrollment_Rate,52.312675205244894
IND,2022,Preprimary_Enrollment_Rate,81.6307611112224
IND,2023,Preprimary_Enrollment_Rate,99.38180382958836
CHN,2000,Preprimary_Enrollment_Rate,45.710840028566246
CHN,2001,Preprimary_Enrollment_Rate,77.8281134561717
CHN,2002,Preprimary_Enrollment_Rate,91.66095314392498
CHN,2003,Preprimary_Enrollment_Rate,97.40944027012962
CHN,2004,Preprimary_Enrollment_Rate,52.652715340467886
CHN,2005,Preprimary_Enrollment_Rate,57.831607857395596
CHN,2006,Preprimary_Enrollment_Rate,73.16552201645166
CHN,2007,Preprimary_Enrollment_Rate,84.5895692225345
CHN,2008,Preprimary_Enrollment_Rate,44.010517097136706
CHN,2009,Preprimary_Enrollment_Rate,35.71409874214127
CHN,2010,Preprimary_Enrollment_Rate,62.383606971752144
CHN,2011,Preprimary_Enrollment_Rate,81.31791156906968
CHN,2012,Preprimary_Enrollment_Rate,39.16115625028449
CHN,2013,Preprimary_Enrollment_Rate,44.40888470257378
CHN,2014,Preprimary_Enrollment_Rate,76.6804980282273
CHN,2015,Preprimary_Enrollment_Rate,78.26687257220928
CHN,2016,Preprimary_Enrollment_Rate,60.49083203690531
CHN,2017,Preprimary_Enrollment_Rate,31.7949446064505
CHN,2018,Preprimary_Enrollment_Rate,47.97435974043556
CHN,2019,Preprimary_Enrollment_Rate,33.03887729983734
CHN,2020,Preprimary_Enrollment_Rate,41.76099454214044
CHN,2021,Preprimary_Enrollment_Rate,80.70371719901189
CHN,2022,Preprimary_Enrollment_Rate,76.3287432894565
CHN,2023,Preprimary_Enrollment_Rate,67.79699911963917
BRA,2000,Preprimary_Enrollment_Rate,64.78744380340811
BRA,2001,Preprimary_Enrollment_Rate,94.59300333593761
BRA,2002,Preprimary_Enrollment_Rate,75.51407646787074
BRA,2003,Preprimary_Enrollment_Rate,66.89290247381561
BRA,2004,Preprimary_Enrollment_Rate,86.10759783180927
BRA,2005,Preprimary_Enrollment_Rate,47.82694354322358
BRA,2006,Preprimary_Enrollment_Rate,81.62558516213048
BRA,2007,Preprimary_Enrollment_Rate,75.07329774787914
BRA,2008,Preprimary_Enrollment_Rate,43.82293429019561
BRA,2009,Preprimary_Enrollment_Rate,87.24497308998616
BRA,2010,Preprimary_Enrollment_Rate,44.28249442402292
BRA,2011,Preprimary_Enrollment_Rate,92.03370463255521
BRA,2012,Preprimary_Enrollment_Rate,35.39407953940318
BRA,2013,Preprimary_Enrollment_Rate,88.7861599944932
BRA,2014,Preprimary_Enrollment_Rate,35.64210596299873
BRA,2015,Preprimary_Enrollment_Rate,34.575631029506965
BRA,2016,Preprimary_Enrollment_Rate,69.5731178200127
BRA,2017,Preprimary_Enrollment_Rate,89.49827600364634
BRA,2018,Preprimary_Enrollment_Rate,61.58675409266917
BRA,2019,Preprimary_Enrollment_Rate,94.05630478849302
BRA,2020,Preprimary_Enrollment_Rate,59.24326854925698
BRA,2021,Preprimary_Enrollment_Rate,62.148563802124976
BRA,2022,Preprimary_Enrollment_Rate,52.75728108021893
BRA,2023,Preprimary_Enrollment_Rate,76.95126183340838
GBR,2000,Preprimary_Enrollment_Rate,51.33257667702934
GBR,2001,Preprimary_Enrollment_Rate,35.527841353358
GBR,2002,Preprimary_Enrollment_Rate,72.1346401710592
GBR,2003,Preprimary_Enrollment_Rate,39.80168682873224
GBR,2004,Preprimary_Enrollment_Rate,73.1946561282461
GBR,2005,Preprimary_Enrollment_Rate,48.03250542336053
GBR,2006,Preprimary_Enrollment_Rate,91.15890154264414
GBR,2007,Preprimary_Enrollment_Rate,51.44194491447489
GBR,2008,Preprimary_Enrollment_Rate,74.58316222183203
GBR,2009,Preprimary_Enrollment_Rate,82.93495297651238
GBR,2010,Preprimary_Enrollment_Rate,51.16332745460456
GBR,2011,Preprimary_Enrollment_Rate,63.28822262407787
GBR,2012,Preprimary_Enrollment_Rate,44.22561637602611
GBR,2013,Preprimary_Enrollment_Rate,73.86147577652471
GBR,2014,Preprimary_Enrollment_Rate,39.9995201110587
GBR,2015,Preprimary_Enrollment_Rate,85.61608811435241
GBR,2016,Preprimary_Enrollment_Rate,61.45448194277495
GBR,2017,Preprimary_Enrollment_Rate,33.27963359693222
GBR,2018,Preprimary_Enrollment_Rate,57.1354163818953
GBR,2019,Preprimary_Enrollment_Rate,55.88692791910236
GBR,2020,Preprimary_Enrollment_Rate,50.118671752590586
GBR,2021,Preprimary_Enrollment_Rate,84.17939647069338
GBR,2022,Preprimary_Enrollment_Rate,84.82388893090382
GBR,2023,Preprimary_Enrollment_Rate,73.56895490961976
FRA,2000,Preprimary_Enrollment_Rate,46.93253058790224
FRA,2001,Preprimary_Enrollment_Rate,79.8205964022234
FRA,2002,Preprimary_Enrollment_Rate,41.38898206659961
FRA,2003,Preprimary_Enrollment_Rate,99.52785107960749
FRA,2004,Preprimary_Enrollment_Rate,42.265524047407915
FRA,2005,Preprimary_Enrollment_Rate,44.495306644759864
FRA,2006,Preprimary_Enrollment_Rate,33.82440940006806
FRA,2007,Preprimary_Enrollment_Rate,82.79737817774566
FRA,2008,Preprimary_Enrollment_Rate,78.80465673367458
FRA,2009,Preprimary_Enrollment_Rate,56.904852696689446
FRA,2010,Preprimary_Enrollment_Rate,51.68515014463695
FRA,2011,Preprimary_Enrollment_Rate,50.00308272148942
FRA,2012,Preprimary_Enrollment_Rate,58.25207016531139
FRA,2013,Preprimary_Enrollment_Rate,31.057747895013254
FRA,2014,Preprimary_Enrollment_Rate,47.71710774257261
FRA,2015,Preprimary_Enrollment_Rate,79.98369063646888
FRA,2016,Preprimary_Enrollment_Rate,73.17485254967788
FRA,2017,Preprimary_Enrollment_Rate,87.73202661429053
FRA,2018,Preprimary_Enrollment_Rate,50.24312124071649
FRA,2019,Preprimary_Enrollment_Rate,77.3858548097786
FRA,2020,Preprimary_Enrollment_Rate,54.7989929052051
FRA,2021,Preprimary_Enrollment_Rate,67.27528464911873
FRA,2022,Preprimary_Enrollment_Rate,67.49596195433051
FRA,2023,Preprimary_Enrollment_Rate,75.38226052164669
DEU,2000,Preprimary_Enrollment_Rate,84.09667013032362
DEU,2001,Preprimary_Enrollment_Rate,74.26739270298711
DEU,2002,Preprimary_Enrollment_Rate,74.5461997073362
DEU,2003,Preprimary_Enrollment_Rate,32.72855244627913
DEU,2004,Preprimary_Enrollment_Rate,39.105646888026286
DEU,2005,Preprimary_Enrollment_Rate,79.51779000230493
DEU,2006,Preprimary_Enrollment_Rate,78.36187835855759
DEU,2007,Preprimary_Enrollment_Rate,40.75837299909432
DEU,2008,Preprimary_Enrollment_Rate,32.1018203730575
DEU,2009,Preprimary_Enrollment_Rate,98.11537585386088
DEU,2010,Preprimary_Enrollment_Rate,69.43858551386978
DEU,2011,Preprimary_Enrollment_Rate,88.807565490744
DEU,2012,Preprimary_Enrollment_Rate,75.1321674003773
DEU,2013,Preprimary_Enrollment_Rate,85.71484710004518
DEU,2014,Preprimary_Enrollment_Rate,93.59041863155628
DEU,2015,Preprimary_Enrollment_Rate,68.58119733414605
DEU,2016,Preprimary_Enrollment_Rate,57.112576258271986
DEU,2017,Preprimary_Enrollment_Rate,30.71991471549844
DEU,2018,Preprimary_Enrollment_Rate,65.10625722451164
DEU,2019,Preprimary_Enrollment_Rate,42.92427201431585
DEU,2020,Preprimary_Enrollment_Rate,92.88705266088243
DEU,2021,Preprimary_Enrollment_Rate,87.31181606388355
DEU,2022,Preprimary_Enrollment_Rate,35.92818393127148
DEU,2023,Preprimary_Enrollment_Rate,80.0327293510762
JPN,2000,Preprimary_Enrollment_Rate,42.72452070521533
JPN,2001,Preprimary_Enrollment_Rate,81.20475248301973
JPN,2002,Preprimary_Enrollment_Rate,54.20642688872975
JPN,2003,Preprimary_Enrollment_Rate,83.00980847928506
JPN,2004,Preprimary_Enrollment_Rate,70.82766746187897
JPN,2005,Preprimary_Enrollment_Rate,36.67526448911025
JPN,2006,Preprimary_Enrollment_Rate,33.967630251608476
JPN,2007,Preprimary_Enrollment_Rate,35.68607443646709
JPN,2008,Preprimary_Enrollment_Rate,31.134027813762703
JPN,2009,Preprimary_Enrollment_Rate,83.80069316392414
JPN,2010,Preprimary_Enrollment_Rate,59.847884976113576
JPN,2011,Preprimary_Enrollment_Rate,85.45338363611734
JPN,2012,Preprimary_Enrollment_Rate,58.14190518217685
JPN,2013,Preprimary_Enrollment_Rate,42.38278655767888
JPN,2014,Preprimary_Enrollment_Rate,81.11744326706997
JPN,2015,Preprimary_Enrollment_Rate,32.910527189261565
JPN,2016,Preprimary_Enrollment_Rate,53.19465531154219
JPN,2017,Preprimary_Enrollment_Rate,59.037795886494635
JPN,2018,Preprimary_Enrollment_Rate,71.66608129035811
JPN,2019,Preprimary_Enrollment_Rate,88.00570342828024
JPN,2020,Preprimary_Enrollment_Rate,39.252576042771025
JPN,2021,Preprimary_Enrollment_Rate,67.87796774151913
JPN,2022,Preprimary_Enrollment_Rate,88.74026256495267
JPN,2023,Preprimary_Enrollment_Rate,38.62986455092628
ZAF,2000,Preprimary_Enrollment_Rate,81.00593989656218
ZAF,2001,Preprimary_Enrollment_Rate,42.66243309652288
ZAF,2002,Preprimary_Enrollment_Rate,91.57210476982334
ZAF,2003,Preprimary_Enrollment_Rate,69.71736609092514
ZAF,2004,Preprimary_Enrollment_Rate,58.51558669489826
ZAF,2005,Preprimary_Enrollment_Rate,35.71024479279561
ZAF,2006,Preprimary_Enrollment_Rate,50.10548464436056
ZAF,2007,Preprimary_Enrollment_Rate,78.4158956306579
ZAF,2008,Preprimary_Enrollment_Rate,42.79693719774581
ZAF,2009,Preprimary_Enrollment_Rate,38.396705921167886
ZAF,2010,Preprimary_Enrollment_Rate,89.43686139710732
ZAF,2011,Preprimary_Enrollment_Rate,33.30376911881653
ZAF,2012,Preprimary_Enrollment_Rate,98.79176786372702
ZAF,2013,Preprimary_Enrollment_Rate,44.296947445790025
ZAF,2014,Preprimary_Enrollment_Rate,33.76813674359214
ZAF,2015,Preprimary_Enrollment_Rate,79.44603977669973
ZAF,2016,Preprimary_Enrollment_Rate,96.73820155674665
ZAF,2017,Preprimary_Enrollment_Rate,83.86098055950897
ZAF,2018,Preprimary_Enrollment_Rate,58.946157120297144
ZAF,2019,Preprimary_Enrollment_Rate,73.78034151166153
ZAF,2020,Preprimary_Enrollment_Rate,42.61110534128335
ZAF,2021,Preprimary_Enrollment_Rate,97.60826238028328
ZAF,2022,Preprimary_Enrollment_Rate,94.34456217376076
ZAF,2023,Preprimary_Enrollment_Rate,58.13133898657176
EGY,2000,Preprimary_Enrollment_Rate,61.27085280918484
EGY,2001,Preprimary_Enrollment_Rate,87.10217664382847
EGY,2002,Preprimary_Enrollment_Rate,60.4777426379826
EGY,2003,Preprimary_Enrollment_Rate,73.63656961719349
EGY,2004,Preprimary_Enrollment_Rate,53.54263759892335
EGY,2005,Preprimary_Enrollment_Rate,32.55227355779329
EGY,2006,Preprimary_Enrollment_Rate,79.06059880707159
EGY,2007,Preprimary_Enrollment_Rate,72.2249143469653
EGY,2008,Preprimary_Enrollment_Rate,45.805268650544036
EGY,2009,Preprimary_Enrollment_Rate,39.35869580796054
EGY,2010,Preprimary_Enrollment_Rate,56.404124772034706
EGY,2011,Preprimary_Enrollment_Rate,40.62200390671367
EGY,2012,Preprimary_Enrollment_Rate,97.66942980129224
EGY,2013,Preprimary_Enrollment_Rate,63.01384556366832
EGY,2014,Preprimary_Enrollment_Rate,72.4127770625638
EGY,2015,Preprimary_Enrollment_Rate,49.778518726304725
EGY,2016,Preprimary_Enrollment_Rate,41.30133802230447
EGY,2017,Preprimary_Enrollment_Rate,72.79391593734084
EGY,2018,Preprimary_Enrollment_Rate,90.44021044525692
EGY,2019,Preprimary_Enrollment_Rate,81.5531222233351
EGY,2020,Preprimary_Enrollment_Rate,81.770682405522
EGY,2021,Preprimary_Enrollment_Rate,98.35195706047871
EGY,2022,Preprimary_Enrollment_Rate,50.57417323534536
EGY,2023,Preprimary_Enrollment_Rate,51.71646986212933
USA,2000,Primary_Completion_Rate,72.07805082202461
USA,2001,Primary_Completion_Rate,41.936688658110405
USA,2002,Primary_Completion_Rate,71.85299851677595
USA,2003,Primary_Completion_Rate,35.183125621386324
USA,2004,Primary_Completion_Rate,32.200042998071396
USA,2005,Primary_Completion_Rate,37.70363471693737
USA,2006,Primary_Completion_Rate,72.66950337859278
USA,2007,Primary_Completion_Rate,71.36250602317693
USA,2008,Primary_Completion_Rate,93.02926400143313
USA,2009,Primary_Completion_Rate,46.607436124776
USA,2010,Primary_Completion_Rate,75.18306071350175
USA,2011,Primary_Completion_Rate,99.30376950729843
USA,2012,Primary_Completion_Rate,70.47960986973217
USA,2013,Primary_Completion_Rate,52.606953105887214
USA,2014,Primary_Completion_Rate,54.91808750558831
USA,2015,Primary_Completion_Rate,41.405409895700075
USA,2016,Primary_Completion_Rate,89.14127176786181
USA,2017,Primary_Completion_Rate,82.81800118592776
USA,2018,Primary_Completion_Rate,36.38442721340833
USA,2019,Primary_Completion_Rate,96.30740041687011
USA,2020,Primary_Completion_Rate,45.65170869636168
USA,2021,Primary_Completion_Rate,73.40928184610758
USA,2022,Primary_Completion_Rate,33.16530690743326
USA,2023,Primary_Completion_Rate,47.31436712202384
IND,2000,Primary_Completion_Rate,79.28558376694565
IND,2001,Primary_Completion_Rate,53.012612720125574
IND,2002,Primary_Completion_Rate,44.44336028840547
IND,2003,Primary_Completion_Rate,47.67058610408145
IND,2004,Primary_Completion_Rate,71.07887826146154
IND,2005,Primary_Completion_Rate,98.76650318360245
IND,2006,Primary_Completion_Rate,40.80539006919416
IND,2007,Primary_Completion_Rate,42.68631463159621
IND,2008,Primary_Completion_Rate,46.25488866027721
IND,2009,Primary_Completion_Rate,91.37359457332246
IND,2010,Primary_Completion_Rate,40.73459821812561
IND,2011,Primary_Completion_Rate,94.45893178321606
IND,2012,Primary_Completion_Rate,94.039213074767
IND,2013,Primary_Completion_Rate,34.599604759984665
IND,2014,Primary_Completion_Rate,31.37973764280549
IND,2015,Primary_Completion_Rate,92.48701977538823
IND,2016,Primary_Completion_Rate,74.34347538783031
IND,2017,Primary_Completion_Rate,76.55256721823788
IND,2018,Primary_Completion_Rate,32.18281945428993
IND,2019,Primary_Completion_Rate,39.5773041643273
IND,2020,Primary_Completion_Rate,78.8194187072788
IND,2021,Primary_Completion_Rate,73.81239635059063
IND,2022,Primary_Completion_Rate,46.71440020378117
IND,2023,Primary_Completion_Rate,46.21701909684104
CHN,2000,Primary_Completion_Rate,45.667233037583614
CHN,2001,Primary_Completion_Rate,35.32916016432101
CHN,2002,Primary_Completion_Rate,91.02904694216625
CHN,2003,Primary_Completion_Rate,53.931051622708026
CHN,2004,Primary_Completion_Rate,64.2050233283266
CHN,2005,Primary_Completion_Rate,49.1950641644069
CHN,2006,Primary_Completion_Rate,85.75761036833234
CHN,2007,Primary_Completion_Rate,32.773317774385
CHN,2008,Primary_Completion_Rate,41.72378075813488
CHN,2009,Primary_Completion_Rate,34.22464587933946
CHN,2010,Primary_Completion_Rate,90.77907537858664
CHN,2011,Primary_Completion_Rate,39.209737958908185
CHN,2012,Primary_Completion_Rate,97.88747315549813
CHN,2013,Primary_Completion_Rate,37.83437335784095
CHN,2014,Primary_Completion_Rate,39.7755878329419
CHN,2015,Primary_Completion_Rate,77.35593700440725
CHN,2016,Primary_Completion_Rate,87.24839513225152
CHN,2017,Primary_Completion_Rate,53.887347933830945
CHN,2018,Primary_Completion_Rate,49.94110313733459
CHN,2019,Primary_Completion_Rate,74.32059629158157
CHN,2020,Primary_Completion_Rate,81.58116214609275
CHN,2021,Primary_Completion_Rate,70.48708419044863
CHN,2022,Primary_Completion_Rate,69.04483921590175
CHN,2023,Primary_Completion_Rate,88.94233060634949
BRA,2000,Primary_Completion_Rate,99.45106103763189
BRA,2001,Primary_Completion_Rate,64.09433431732552
BRA,2002,Primary_Completion_Rate,40.64173971900537
BRA,2003,Primary_Completion_Rate,59.82583687232601
BRA,2004,Primary_Completion_Rate,97.17036510247233
BRA,2005,Primary_Completion_Rate,88.86101055981459
BRA,2006,Primary_Completion_Rate,54.72759859514449
BRA,2007,Primary_Completion_Rate,67.12114932744109
BRA,2008,Primary_Completion_Rate,92.08474301464886
BRA,2009,Primary_Completion_Rate,44.94579564174703
BRA,2010,Primary_Completion_Rate,68.85594645116004
BRA,2011,Primary_Completion_Rate,71.51310339307489
BRA,2012,Primary_Completion_Rate,34.098565047078544
BRA,2013,Primary_Completion_Rate,56.868306635313076
BRA,2014,Primary_Completion_Rate,80.95575148816357
BRA,2015,Primary_Completion_Rate,64.12998355713691
BRA,2016,Primary_Completion_Rate,62.47527406818353
BRA,2017,Primary_Completion_Rate,76.83156361303759
BRA,2018,Primary_Completion_Rate,98.94927592986126
BRA,2019,Primary_Completion_Rate,67.3120207072298
BRA,2020,Primary_Completion_Rate,98.88772233255484
BRA,2021,Primary_Completion_Rate,55.04587857278092
BRA,2022,Primary_Completion_Rate,78.04290376802682
BRA,2023,Primary_Completion_Rate,69.2308441686308
GBR,2000,Primary_Completion_Rate,88.05762654011929
GBR,2001,Primary_Completion_Rate,46.76571189366767
GBR,2002,Primary_Completion_Rate,92.47663029683923
GBR,2003,Primary_Completion_Rate,49.37700154539141
GBR,2004,Primary_Completion_Rate,37.9686875433621
GBR,2005,Primary_Completion_Rate,34.16672902434402
GBR,2006,Primary_Completion_Rate,80.67811388262658
GBR,2007,Primary_Completion_Rate,85.22896119445554
GBR,2008,Primary_Completion_Rate,53.84229166069042
GBR,2009,Primary_Completion_Rate,62.096610621732346
GBR,2010,Primary_Completion_Rate,48.153442812196616
GBR,2011,Primary_Completion_Rate,68.01172087703642
GBR,2012,Primary_Completion_Rate,83.32587339643881
GBR,2013,Primary_Completion_Rate,94.84678247110607
GBR,2014,Primary_Completion_Rate,82.73995455798783
GBR,2015,Primary_Completion_Rate,79.49605340866887
GBR,2016,Primary_Completion_Rate,71.01053519174634
GBR,2017,Primary_Completion_Rate,49.33186904746296
GBR,2018,Primary_Completion_Rate,74.28983151240206
GBR,2019,Primary_Completion_Rate,33.66485141312307
GBR,2020,Primary_Completion_Rate,55.7450191429307
GBR,2021,Primary_Completion_Rate,84.10450373132807
GBR,2022,Primary_Completion_Rate,84.62632864996863
GBR,2023,Primary_Completion_Rate,84.69252990231135
FRA,2000,Primary_Completion_Rate,65.04224998082952
FRA,2001,Primary_Completion_Rate,98.68006122542754
FRA,2002,Primary_Completion_Rate,69.55597187169295
FRA,2003,Primary_Completion_Rate,33.14379092969311
FRA,2004,Primary_Completion_Rate,90.67392481542001
FRA,2005,Primary_Completion_Rate,34.9810799621403
FRA,2006,Primary_Completion_Rate,98.1154714080633
FRA,2007,Primary_Completion_Rate,57.523664071954556
FRA,2008,Primary_Completion_Rate,80.00286450144984
FRA,2009,Primary_Completion_Rate,31.763538977146055
FRA,2010,Primary_Completion_Rate,50.30318723737058
FRA,2011,Primary_Completion_Rate,60.29368157194838
FRA,2012,Primary_Completion_Rate,81.65194893842244
FRA,2013,Primary_Completion_Rate,97.55107586181303
FRA,2014,Primary_Completion_Rate,61.51779723000232
FRA,2015,Primary_Completion_Rate,36.39740404322435
FRA,2016,Primary_Completion_Rate,82.00170455675573
FRA,2017,Primary_Completion_Rate,50.46681772885351
FRA,2018,Primary_Completion_Rate,51.68648127257283
FRA,2019,Primary_Completion_Rate,88.65358623962625
FRA,2020,Primary_Completion_Rate,37.37418391369332
FRA,2021,Primary_Completion_Rate,38.07762495252422
FRA,2022,Primary_Completion_Rate,88.52823922450742
FRA,2023,Primary_Completion_Rate,35.187379580240695
DEU,2000,Primary_Completion_Rate,68.38934140954939
DEU,2001,Primary_Completion_Rate,40.95337012025204
DEU,2002,Primary_Completion_Rate,52.71582601227395
DEU,2003,Primary_Completion_Rate,76.67931739139607
DEU,2004,Primary_Completion_Rate,31.569812241343858
DEU,2005,Primary_Completion_Rate,57.2461330184252
DEU,2006,Primary_Completion_Rate,78.79950641242664
DEU,2007,Primary_Completion_Rate,70.08250630174157
DEU,2008,Primary_Completion_Rate,92.81561060536524
DEU,2009,Primary_Completion_Rate,83.15047548429315
DEU,2010,Primary_Completion_Rate,86.26634233384326
DEU,2011,Primary_Completion_Rate,99.26157916755395
DEU,2012,Primary_Completion_Rate,46.08787080583329
DEU,2013,Primary_Completion_Rate,42.258619809124724
DEU,2014,Primary_Completion_Rate,62.76483379640031
DEU,2015,Primary_Completion_Rate,60.672502927384116
DEU,2016,Primary_Completion_Rate,34.63156321841083
DEU,2017,Primary_Completion_Rate,80.12349812695011
DEU,2018,Primary_Completion_Rate,47.26610310637845
DEU,2019,Primary_Completion_Rate,53.94753346045158
DEU,2020,Primary_Completion_Rate,57.966314921085434
DEU,2021,Primary_Completion_Rate,98.84970445595641
DEU,2022,Primary_Completion_Rate,62.66851846190859
DEU,2023,Primary_Completion_Rate,34.79153167962117
JPN,2000,Primary_Completion_Rate,40.9768893721764
JPN,2001,Primary_Completion_Rate,87.71300623231843
JPN,2002,Primary_Completion_Rate,76.97652099601832
JPN,2003,Primary_Completion_Rate,92.8575252793452
JPN,2004,Primary_Completion_Rate,30.791177561231574
JPN,2005,Primary_Completion_Rate,61.50410475983577
JPN,2006,Primary_Completion_Rate,32.42708929582464
JPN,2007,Primary_Completion_Rate,99.48072568414344
JPN,2008,Primary_Completion_Rate,87.28662973456747
JPN,2009,Primary_Completion_Rate,45.83907010022303
JPN,2010,Primary_Completion_Rate,68.37016419096153
JPN,2011,Primary_Completion_Rate,77.34527475109068
JPN,2012,Primary_Completion_Rate,81.025744007361
JPN,2013,Primary_Completion_Rate,99.11353110056821
JPN,2014,Primary_Completion_Rate,73.34209147560857
JPN,2015,Primary_Completion_Rate,64.86909604836296
JPN,2016,Primary_Completion_Rate,77.29640315449511
JPN,2017,Primary_Completion_Rate,57.109208799738894
JPN,2018,Primary_Completion_Rate,91.03391428963539
JPN,2019,Primary_Completion_Rate,84.84286920344874
JPN,2020,Primary_Completion_Rate,60.78989477996844
JPN,2021,Primary_Completion_Rate,72.35626629783769
JPN,2022,Primary_Completion_Rate,40.172868469435286
JPN,2023,Primary_Completion_Rate,66.29931820660138
ZAF,2000,Primary_Completion_Rate,52.07546202862822
ZAF,2001,Primary_Completion_Rate,85.94105797733474
ZAF,2002,Primary_Completion_Rate,93.49293722905153
ZAF,2003,Primary_Completion_Rate,85.7370526619471
ZAF,2004,Primary_Completion_Rate,66.49639150316189
ZAF,2005,Primary_Completion_Rate,36.145176594071195
ZAF,2006,Primary_Completion_Rate,91.58266816060404
ZAF,2007,Primary_Completion_Rate,97.59472826867604
ZAF,2008,Primary_Completion_Rate,96.9404317059353
ZAF,2009,Primary_Completion_Rate,51.844483125641446
ZAF,2010,Primary_Completion_Rate,56.83779987407813
ZAF,2011,Primary_Completion_Rate,97.29916337494346
ZAF,2012,Primary_Completion_Rate,47.49810236081808
ZAF,2013,Primary_Completion_Rate,59.308660032937894
ZAF,2014,Primary_Completion_Rate,43.2912730367144
ZAF,2015,Primary_Completion_Rate,54.190571010956916
ZAF,2016,Primary_Completion_Rate,34.215886143020825
ZAF,2017,Primary_Completion_Rate,95.43568622449483
